Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Apple Inc.,AAPL,AAPL,6.24,Technology,S&P 500,^GSPC,United States,NMS,503,3149833961472.0
NVIDIA Corporation,NVDA,NVDA,5.59,Technology,S&P 500,^GSPC,United States,NMS,503,2820151967744.0
Microsoft Corporation,MSFT,MSFT,5.58,Technology,S&P 500,^GSPC,United States,NMS,503,2815768395776.0
"Amazon.com, Inc.",AMZN,AMZN,4.07,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,2054787956736.0
Alphabet Inc.,GOOGL,GOOGL,3.95,Communication Services,S&P 500,^GSPC,United States,NMS,503,1994867867648.0
Alphabet Inc.,GOOG,GOOG,3.95,Communication Services,S&P 500,^GSPC,United States,NMS,503,1994880319488.0
"Meta Platforms, Inc.",META,META,2.96,Communication Services,S&P 500,^GSPC,United States,NMS,503,1496480874496.0
Non disponible,BRK,BRK.B,,Non disponible,S&P 500,^GSPC,Non disponible,Non disponible,503,
Broadcom Inc.,AVGO,AVGO,1.78,Technology,S&P 500,^GSPC,United States,NMS,503,899765174272.0
"Tesla, Inc.",TSLA,TSLA,1.53,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,774151995392.0
Eli Lilly and Company,LLY,LLY,1.43,Healthcare,S&P 500,^GSPC,United States,NYQ,503,720018014208.0
Walmart Inc.,WMT,WMT,1.34,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,678821429248.0
Visa Inc.,V,V,1.26,Financial Services,S&P 500,^GSPC,United States,NYQ,503,633776242688.0
JP Morgan Chase & Co.,JPM,JPM,1.25,Financial Services,S&P 500,^GSPC,United States,NYQ,503,629656059904.0
Mastercard Incorporated,MA,MA,0.94,Financial Services,S&P 500,^GSPC,United States,NYQ,503,473933217792.0
Exxon Mobil Corporation,XOM,XOM,0.93,Energy,S&P 500,^GSPC,United States,NYQ,503,471534338048.0
UnitedHealth Group Incorporated,UNH,UNH,0.87,Healthcare,S&P 500,^GSPC,United States,NYQ,503,440452120576.0
Oracle Corporation,ORCL,ORCL,0.82,Technology,S&P 500,^GSPC,United States,NYQ,503,414072602624.0
Costco Wholesale Corporation,COST,COST,0.78,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,395152949248.0
Procter & Gamble Company (The),PG,PG,0.78,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,395318231040.0
Johnson & Johnson,JNJ,JNJ,0.78,Healthcare,S&P 500,^GSPC,United States,NYQ,503,392781496320.0
"Netflix, Inc.",NFLX,NFLX,0.75,Communication Services,S&P 500,^GSPC,United States,NMS,503,380776448000.0
AbbVie Inc.,ABBV,ABBV,0.74,Healthcare,S&P 500,^GSPC,United States,NYQ,503,373459812352.0
"Home Depot, Inc. (The)",HD,HD,0.68,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,344945295360.0
Bank of America Corporation,BAC,BAC,0.6,Financial Services,S&P 500,^GSPC,United States,NYQ,503,301603061760.0
Coca-Cola Company (The),KO,KO,0.59,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,299435655168.0
"T-Mobile US, Inc.",TMUS,TMUS,0.59,Communication Services,S&P 500,^GSPC,United States,NMS,503,295824850944.0
Chevron Corporation,CVX,CVX,0.54,Energy,S&P 500,^GSPC,United States,NYQ,503,270445772800.0
"Salesforce, Inc.",CRM,CRM,0.52,Technology,S&P 500,^GSPC,United States,NYQ,503,261142134784.0
"Merck & Company, Inc.",MRK,MRK,0.47,Healthcare,S&P 500,^GSPC,United States,NYQ,503,239241248768.0
"Cisco Systems, Inc.",CSCO,CSCO,0.47,Technology,S&P 500,^GSPC,United States,NMS,503,237384548352.0
Philip Morris International Inc,PM,PM,0.46,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,233990897664.0
International Business Machines,IBM,IBM,0.45,Technology,S&P 500,^GSPC,United States,NYQ,503,227921494016.0
Abbott Laboratories,ABT,ABT,0.45,Healthcare,S&P 500,^GSPC,United States,NYQ,503,225270824960.0
Wells Fargo & Company,WFC,WFC,0.45,Financial Services,S&P 500,^GSPC,United States,NYQ,503,225109475328.0
Linde plc,LIN,LIN,0.42,Basic Materials,S&P 500,^GSPC,United Kingdom,NMS,503,214352101376.0
McDonald's Corporation,MCD,MCD,0.42,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,212552138752.0
GE Aerospace,GE,GE,0.41,Industrials,S&P 500,^GSPC,United States,NYQ,503,206522449920.0
"Pepsico, Inc.",PEP,PEP,0.4,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,203448303616.0
Accenture plc,ACN,ACN,0.39,Technology,S&P 500,^GSPC,Ireland,NYQ,503,198320947200.0
Thermo Fisher Scientific Inc,TMO,TMO,0.38,Healthcare,S&P 500,^GSPC,United States,NYQ,503,191988121600.0
AT&T Inc.,T,T,0.37,Communication Services,S&P 500,^GSPC,United States,NYQ,503,187278721024.0
Palantir Technologies Inc.,PLTR,PLTR,0.37,Technology,S&P 500,^GSPC,United States,NMS,503,186737557504.0
Verizon Communications Inc.,VZ,VZ,0.36,Communication Services,S&P 500,^GSPC,United States,NYQ,503,184005984256.0
American Express Company,AXP,AXP,0.36,Financial Services,S&P 500,^GSPC,United States,NYQ,503,180150272000.0
Morgan Stanley,MS,MS,0.36,Financial Services,S&P 500,^GSPC,United States,NYQ,503,180124205056.0
Walt Disney Company (The),DIS,DIS,0.35,Communication Services,S&P 500,^GSPC,United States,NYQ,503,175120613376.0
RTX Corporation,RTX,RTX,0.34,Industrials,S&P 500,^GSPC,United States,NYQ,503,172493635584.0
"Intuitive Surgical, Inc.",ISRG,ISRG,0.34,Healthcare,S&P 500,^GSPC,United States,NMS,503,170046914560.0
QUALCOMM Incorporated,QCOM,QCOM,0.33,Technology,S&P 500,^GSPC,United States,NMS,503,168045641728.0
Amgen Inc.,AMGN,AMGN,0.33,Healthcare,S&P 500,^GSPC,United States,NMS,503,167951777792.0
"ServiceNow, Inc.",NOW,NOW,0.33,Technology,S&P 500,^GSPC,United States,NYQ,503,167588986880.0
Blackstone Inc.,BX,BX,0.33,Financial Services,S&P 500,^GSPC,United States,NYQ,503,166383648768.0
Adobe Inc.,ADBE,ADBE,0.33,Technology,S&P 500,^GSPC,United States,NMS,503,164321476608.0
Progressive Corporation (The),PGR,PGR,0.32,Financial Services,S&P 500,^GSPC,United States,NYQ,503,163786506240.0
"Goldman Sachs Group, Inc. (The)",GS,GS,0.32,Financial Services,S&P 500,^GSPC,United States,NYQ,503,163761192960.0
Intuit Inc.,INTU,INTU,0.32,Technology,S&P 500,^GSPC,United States,NMS,503,162514976768.0
"Caterpillar, Inc.",CAT,CAT,0.32,Industrials,S&P 500,^GSPC,United States,NYQ,503,159299518464.0
"Advanced Micro Devices, Inc.",AMD,AMD,0.31,Technology,S&P 500,^GSPC,United States,NMS,503,158985289728.0
Texas Instruments Incorporated,TXN,TXN,0.31,Technology,S&P 500,^GSPC,United States,NMS,503,157961781248.0
"NextEra Energy, Inc.",NEE,NEE,0.3,Utilities,S&P 500,^GSPC,United States,NYQ,503,149607792640.0
S&P Global Inc.,SPGI,SPGI,0.29,Financial Services,S&P 500,^GSPC,United States,NYQ,503,147697827840.0
Danaher Corporation,DHR,DHR,0.29,Healthcare,S&P 500,^GSPC,United States,NYQ,503,145865162752.0
"Uber Technologies, Inc.",UBER,UBER,0.29,Technology,S&P 500,^GSPC,United States,NYQ,503,145207099392.0
"Pfizer, Inc.",PFE,PFE,0.29,Healthcare,S&P 500,^GSPC,United States,NYQ,503,145189126144.0
Union Pacific Corporation,UNP,UNP,0.28,Industrials,S&P 500,^GSPC,United States,NYQ,503,141578174464.0
