Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Apple Inc.,AAPL,AAPL,5.76,Technology,S&P 500,^GSPC,United States,NMS,503,2725910413312.0
Microsoft Corporation,MSFT,MSFT,5.62,Technology,S&P 500,^GSPC,United States,NMS,503,2660323819520.0
NVIDIA Corporation,NVDA,NVDA,5.03,Technology,S&P 500,^GSPC,United States,NMS,503,2382415790080.0
"Amazon.com, Inc.",AMZN,AMZN,3.92,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,1857352761344.0
Alphabet Inc.,GOOG,GOOG,3.81,Communication Services,S&P 500,^GSPC,United States,NMS,503,1804774277120.0
Alphabet Inc.,GOOGL,GOOGL,3.8,Communication Services,S&P 500,^GSPC,United States,NMS,503,1800739880960.0
"Meta Platforms, Inc.",META,META,2.76,Communication Services,S&P 500,^GSPC,United States,NMS,503,1308001959936.0
Berkshire Hathaway Inc. New,BRK-B,BRK-B,2.24,Financial Services,S&P 500,^GSPC,United States,NYQ,503,1059122774016.0
"Tesla, Inc.",TSLA,TSLA,1.59,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,750381891584.0
Broadcom Inc.,AVGO,AVGO,1.53,Technology,S&P 500,^GSPC,United States,NMS,503,724758560768.0
Eli Lilly and Company,LLY,LLY,1.37,Healthcare,S&P 500,^GSPC,United States,NYQ,503,649901572096.0
Walmart Inc.,WMT,WMT,1.42,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,672052543488.0
Visa Inc.,V,V,1.27,Financial Services,S&P 500,^GSPC,United States,NYQ,503,602468450304.0
JP Morgan Chase & Co.,JPM,JPM,1.27,Financial Services,S&P 500,^GSPC,United States,NYQ,503,599597842432.0
UnitedHealth Group Incorporated,UNH,UNH,1.01,Healthcare,S&P 500,^GSPC,United States,NYQ,503,479949389824.0
Exxon Mobil Corporation,XOM,XOM,0.94,Energy,S&P 500,^GSPC,United States,NYQ,503,446671093760.0
Mastercard Incorporated,MA,MA,0.94,Financial Services,S&P 500,^GSPC,United States,NYQ,503,442652459008.0
Costco Wholesale Corporation,COST,COST,0.85,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,402921848832.0
Procter & Gamble Company (The),PG,PG,0.79,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,375715299328.0
"Netflix, Inc.",NFLX,NFLX,0.78,Communication Services,S&P 500,^GSPC,United States,NMS,503,371220348928.0
Johnson & Johnson,JNJ,JNJ,0.77,Healthcare,S&P 500,^GSPC,United States,NYQ,503,362971627520.0
Oracle Corporation,ORCL,ORCL,0.75,Technology,S&P 500,^GSPC,United States,NYQ,503,356585897984.0
"Home Depot, Inc. (The)",HD,HD,0.72,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,339471892480.0
AbbVie Inc.,ABBV,ABBV,0.7,Healthcare,S&P 500,^GSPC,United States,NYQ,503,330003218432.0
Coca-Cola Company (The),KO,KO,0.62,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,294235078656.0
"T-Mobile US, Inc.",TMUS,TMUS,0.6,Communication Services,S&P 500,^GSPC,United States,NMS,503,281632997376.0
Bank of America Corporation,BAC,BAC,0.57,Financial Services,S&P 500,^GSPC,United States,NYQ,503,270507638784.0
Chevron Corporation,CVX,CVX,0.52,Energy,S&P 500,^GSPC,United States,NYQ,503,246748086272.0
Philip Morris International Inc,PM,PM,0.5,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,235387977728.0
"Salesforce, Inc.",CRM,CRM,0.5,Technology,S&P 500,^GSPC,United States,NYQ,503,234685808640.0
Abbott Laboratories,ABT,ABT,0.46,Healthcare,S&P 500,^GSPC,United States,NYQ,503,216547196928.0
"Cisco Systems, Inc.",CSCO,CSCO,0.46,Technology,S&P 500,^GSPC,United States,NMS,503,216458756096.0
