Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
CMS Energy Corporation,CMS,CMS,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,21742669824
Fox Corporation,FOXA,FOXA,0.05,Communication Services,S&P 500,^GSPC,United States,NMS,503,21605447680
Fox Corporation,FOX,FOX,0.05,Communication Services,S&P 500,^GSPC,United States,NMS,503,21607835648
Eversource Energy (D/B/A),ES,ES,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,21415563264
Carnival Corporation,CCL,CCL,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,22355189760
"Zimmer Biomet Holdings, Inc.",ZBH,ZBH,0.05,Healthcare,S&P 500,^GSPC,United States,NYQ,503,21367422976
Smurfit WestRock plc,SW,SW,0.05,Consumer Cyclical,S&P 500,^GSPC,Ireland,NYQ,503,21432334336
HP Inc.,HPQ,HPQ,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,21314514944
"Mettler-Toledo International, I",MTD,MTD,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,21313257472
Edison International,EIX,EIX,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,21080064000
Dover Corporation,DOV,DOV,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,21045870592
STERIS plc (Ireland),STE,STE,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,20889102336
"Tyson Foods, Inc.",TSN,TSN,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,21303963648
Global Payments Inc.,GPN,GPN,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,20869953536
Archer-Daniels-Midland Company,ADM,ADM,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,20800358400
Cincinnati Financial Corporatio,CINF,CINF,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,20618043392
"McCormick & Company, Incorporat",MKC,MKC,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,20510853120
Teledyne Technologies Incorpora,TDY,TDY,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,20447934464
"PulteGroup, Inc.",PHM,PHM,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,20408463360
Dollar General Corporation,DG,DG,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,20371492864
"Corpay, Inc.",CPAY,CPAY,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,20272015360
Invitation Homes Inc.,INVH,INVH,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,19943213056
Dow Inc.,DOW,DOW,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,19902543872
"Warner Bros. Discovery, Inc. - ",WBD,WBD,0.04,Communication Services,S&P 500,^GSPC,United States,NMS,503,19809912832
Microchip Technology Incorporat,MCHP,MCHP,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,19479805952
Waters Corporation,WAT,WAT,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,19303790592
Coterra Energy Inc.,CTRA,CTRA,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,19194091520
CDW Corporation,CDW,CDW,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,19143770112
Weyerhaeuser Company,WY,WY,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,19060795392
"Estee Lauder Companies, Inc. (T",EL,EL,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,19039715328
Devon Energy Corporation,DVN,DVN,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,19009116160
Molina Healthcare Inc,MOH,MOH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18965002240
"Lennox International, Inc.",LII,LII,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,18903494656
"United Airlines Holdings, Inc.",UAL,UAL,0.04,Industrials,S&P 500,^GSPC,United States,NMS,503,18877698048
Labcorp Holdings Inc.,LH,LH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18832500736
LyondellBasell Industries NV,LYB,LYB,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,18753400832
International Flavors & Fragran,IFF,IFF,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,18699343872
Erie Indemnity Company,ERIE,ERIE,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,20736606208
Huntington Bancshares Incorpora,HBAN,HBAN,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,18405449728
"T. Rowe Price Group, Inc.",TROW,TROW,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,18357188608
"Expedia Group, Inc.",EXPE,EXPE,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,18279653376
Quest Diagnostics Incorporated,DGX,DGX,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18220367872
Biogen Inc.,BIIB,BIIB,0.04,Healthcare,S&P 500,^GSPC,United States,NMS,503,18001199104
Mid-America Apartment Communiti,MAA,MAA,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,18365925376
Clorox Company (The),CLX,CLX,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,17722114048
"Super Micro Computer, Inc.",SMCI,SMCI,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,17697603584
NiSource Inc,NI,NI,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,17515919360
"Williams-Sonoma, Inc.",WSM,WSM,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,17498755072
Loews Corporation,L,L,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,17483628544
"Essex Property Trust, Inc.",ESS,ESS,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,18698358784
Insulet Corporation,PODD,PODD,0.04,Healthcare,S&P 500,^GSPC,United States,NMS,503,17223651328
Halliburton Company,HAL,HAL,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,17222379520
"Leidos Holdings, Inc.",LDOS,LDOS,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,17070411776
Synchrony Financial,SYF,SYF,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,17031138304
"NRG Energy, Inc.",NRG,NRG,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,17028598784
Hubbell Inc,HUBB,HUBB,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,16925979648
Hormel Foods Corporation,HRL,HRL,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,16904326144
Regions Financial Corporation,RF,RF,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,16895977472
PTC Inc.,PTC,PTC,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,16817685504
Hewlett Packard Enterprise Comp,HPE,HPE,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,16800688128
Northern Trust Corporation,NTRS,NTRS,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,16769542144
Snap-On Incorporated,SNA,SNA,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,16511082496
Packaging Corporation of Americ,PKG,PKG,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,16494611456
Principal Financial Group Inc,PFG,PFG,0.03,Financial Services,S&P 500,^GSPC,United States,NMS,503,16453149696
"Steel Dynamics, Inc.",STLD,STLD,0.03,Basic Materials,S&P 500,^GSPC,United States,NMS,503,16370250752
"Ulta Beauty, Inc.",ULTA,ULTA,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,16282421248
Genuine Parts Company,GPC,GPC,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,16211125248
"Everest Group, Ltd.",EG,EG,0.03,Financial Services,S&P 500,^GSPC,Bermuda,NYQ,503,14469649408
Deckers Outdoor Corporation,DECK,DECK,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,16091078656
FactSet Research Systems Inc.,FDS,FDS,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,15827705856
Alliant Energy Corporation,LNT,LNT,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15761726464
"NetApp, Inc.",NTAP,NTAP,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,15705288704
Camden Property Trust,CPT,CPT,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,12014673920
Southwest Airlines Company,LUV,LUV,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,15332140032
Domino's Pizza Inc,DPZ,DPZ,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,15235069952
"Evergy, Inc.",EVRG,EVRG,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15222259712
Brown Forman Inc,BF-B,BF-B,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,15089201152
Expeditors International of Was,EXPD,EXPD,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,15012757504
"Citizens Financial Group, Inc.",CFG,CFG,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,14980583424
Baxter International Inc.,BAX,BAX,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,14767082496
KeyCorp,KEY,KEY,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,14759348224
"The Cooper Companies, Inc.",COO,COO,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,14750826496
"West Pharmaceutical Services, I",WST,WST,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,14690600960
Gen Digital Inc.,GEN,GEN,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14655637504
News Corporation,NWS,NWS,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,14515105792
News Corporation,NWSA,NWSA,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,14515104768
"Dollar Tree, Inc.",DLTR,DLTR,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,14528858112
Omnicom Group Inc.,OMC,OMC,0.03,Communication Services,S&P 500,^GSPC,United States,NYQ,503,14269451264
ON Semiconductor Corporation,ON,ON,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14223051776
Seagate Technology Holdings PLC,STX,STX,0.03,Technology,S&P 500,^GSPC,Singapore,NMS,503,14127209472
"Builders FirstSource, Inc.",BLDR,BLDR,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,14084459520
Alexandria Real Estate Equities,ARE,ARE,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,14060545024
Trimble Inc.,TRMB,TRMB,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13889705984
"F5, Inc.",FFIV,FFIV,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13793312768
"First Solar, Inc.",FSLR,FSLR,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13777809408
Ball Corporation,BALL,BALL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13723619328
Jacobs Solutions Inc.,J,J,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13657528320
"Hologic, Inc.",HOLX,HOLX,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13737502720
"J.B. Hunt Transport Services, I",JBHT,JBHT,0.03,Industrials,S&P 500,^GSPC,United States,NMS,503,13467077632
Avery Dennison Corporation,AVY,AVY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13443961856
"UDR, Inc.",UDR,UDR,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,15241106432
Amcor plc,AMCR,AMCR,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,13326035968
Masco Corporation,MAS,MAS,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13337970688
"Healthpeak Properties, Inc.",DOC,DOC,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,12875123712
Kimco Realty Corporation (HC),KIM,KIM,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,13127920640
"Tapestry, Inc.",TPR,TPR,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13029524480
Pentair plc.,PNR,PNR,0.03,Industrials,S&P 500,^GSPC,United Kingdom,NYQ,503,12993037312
Jabil Inc.,JBL,JBL,0.03,Technology,S&P 500,^GSPC,United States,NYQ,503,12802450432
"Best Buy Co., Inc.",BBY,BBY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,12775202816
"ConAgra Brands, Inc.",CAG,CAG,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12736017408
"Jack Henry & Associates, Inc.",JKHY,JKHY,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,12583600128
Regency Centers Corporation,REG,REG,0.03,Real Estate,S&P 500,^GSPC,United States,NMS,503,12558983168
Molson Coors Beverage Company,TAP,TAP,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12392658944
IDEX Corporation,IEX,IEX,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,12275160064
The J.M. Smucker Company,SJM,SJM,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12254982144
Ralph Lauren Corporation,RL,RL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,12205841408
"CF Industries Holdings, Inc.",CF,CF,0.03,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,12163743744
Aptiv PLC,APTV,APTV,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,12160637952
DaVita Inc.,DVA,DVA,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11959200768
Pool Corporation,POOL,POOL,0.03,Industrials,S&P 500,^GSPC,United States,NMS,503,11883118592
Incyte Corporation,INCY,INCY,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,11723683840
CarMax Inc,KMX,KMX,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,11645735936
The Campbell's Company,CPB,CPB,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,11566480384
Solventum Corporation,SOLV,SOLV,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11452798976
Zebra Technologies Corporation,ZBRA,ZBRA,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,11430016000
"Revvity, Inc.",RVTY,RVTY,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11394741248
"Universal Health Services, Inc.",UHS,UHS,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11379826688
"Paycom Software, Inc.",PAYC,PAYC,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11207855104
"Juniper Networks, Inc.",JNPR,JNPR,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11311801344
"Align Technology, Inc.",ALGN,ALGN,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,11297967104
"Teradyne, Inc.",TER,TER,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,11052443648
Textron Inc.,TXT,TXT,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,11028026368
Pinnacle West Capital Corporati,PNW,PNW,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,10848727040
"Akamai Technologies, Inc.",AKAM,AKAM,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,10767215616
"C.H. Robinson Worldwide, Inc.",CHRW,CHRW,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,10751563776
LKQ Corporation,LKQ,LKQ,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,10675653632
Allegion plc,ALLE,ALLE,0.02,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,10668945408
Western Digital Corporation,WDC,WDC,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,10622544896
Nordson Corporation,NDSN,NDSN,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,10058004480
Bunge Limited,BG,BG,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,9806456832
Globe Life Inc.,GL,GL,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9757721600
"Stanley Black & Decker, Inc.",SWK,SWK,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,9717349376
"Moderna, Inc.",MRNA,MRNA,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9708103680
"BXP, Inc.",BXP,BXP,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,10662377472
"Assurant, Inc.",AIZ,AIZ,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9498593280
"Walgreens Boots Alliance, Inc.",WBA,WBA,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9235369984
"Franklin Resources, Inc.",BEN,BEN,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9199719424
"Host Hotels & Resorts, Inc.",HST,HST,0.02,Real Estate,S&P 500,^GSPC,United States,NMS,503,9304027136
Viatris Inc.,VTRS,VTRS,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9095917568
A.O. Smith Corporation,AOS,AOS,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,8897362944
"Interpublic Group of Companies,",IPG,IPG,0.02,Communication Services,S&P 500,^GSPC,United States,NYQ,503,8831781888
Eastman Chemical Company,EMN,EMN,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,8720693248
"Lamb Weston Holdings, Inc.",LW,LW,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,8325843968
"EPAM Systems, Inc.",EPAM,EPAM,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,8230001152
Bio-Techne Corp,TECH,TECH,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,8176311808
"Dayforce, Inc.",DAY,DAY,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,8148910592
"Henry Schein, Inc.",HSIC,HSIC,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,8129868288
"Skyworks Solutions, Inc.",SWKS,SWKS,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,8105688576
"MarketAxess Holdings, Inc.",MKTX,MKTX,0.02,Financial Services,S&P 500,^GSPC,United States,NMS,503,8026390016
Paramount Global,PARA,PARA,0.02,Communication Services,S&P 500,^GSPC,United States,NMS,503,7890817536
Federal Realty Investment Trust,FRT,FRT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,7696342016
The AES Corporation,AES,AES,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,7674292736
MGM Resorts International,MGM,MGM,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,7669900288
"Enphase Energy, Inc.",ENPH,ENPH,0.02,Technology,S&P 500,^GSPC,United States,NGM,503,7586614272
"Hasbro, Inc.",HAS,HAS,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,7561198592
"Wynn Resorts, Limited",WYNN,WYNN,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,7441244672
Mosaic Company (The),MOS,MOS,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,7432220160
"Huntington Ingalls Industries, ",HII,HII,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,7256624128
"Match Group, Inc.",MTCH,MTCH,0.02,Communication Services,S&P 500,^GSPC,United States,NMS,503,7197329408
Norwegian Cruise Line Holdings ,NCLH,NCLH,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6902736896
Albemarle Corporation,ALB,ALB,0.01,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,6883759616
Charles River Laboratories Inte,CRL,CRL,0.01,Healthcare,S&P 500,^GSPC,United States,NYQ,503,6723938816
Generac Holdlings Inc.,GNRC,GNRC,0.01,Industrials,S&P 500,^GSPC,United States,NYQ,503,6668422144
"Mohawk Industries, Inc.",MHK,MHK,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6612337664
Invesco Ltd,IVZ,IVZ,0.01,Financial Services,S&P 500,^GSPC,United States,NYQ,503,5736779264
APA Corporation,APA,APA,0.01,Energy,S&P 500,^GSPC,United States,NMS,503,5526491648
"Caesars Entertainment, Inc.",CZR,CZR,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,4914461184
