Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Apple Inc.,AAPL,AAPL,11.92,Technology,NASDAQ 100,^NDX,United States,NMS,100,3149833961472.0
NVIDIA Corporation,NVDA,NVDA,10.67,Technology,NASDAQ 100,^NDX,United States,NMS,100,2820151967744.0
Microsoft Corporation,MSFT,MSFT,10.66,Technology,NASDAQ 100,^NDX,United States,NMS,100,2815768395776.0
"Amazon.com, Inc.",AMZN,AMZN,7.78,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,2054787956736.0
Alphabet Inc.,GOOGL,GOOGL,7.55,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,1994867867648.0
Alphabet Inc.,GOOG,GOOG,7.55,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,1994880319488.0
"Meta Platforms, Inc.",META,META,5.66,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,1496480874496.0
Broadcom Inc.,AVGO,AVGO,3.41,Technology,NASDAQ 100,^NDX,United States,NMS,100,899765174272.0
"Tesla, Inc.",TSLA,TSLA,2.93,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,774151995392.0
Costco Wholesale Corporation,COST,COST,1.5,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,395152949248.0
"Netflix, Inc.",NFLX,NFLX,1.44,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,380776448000.0
"T-Mobile US, Inc.",TMUS,TMUS,1.12,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,295824850944.0
ASML Holding N.V. - New York Re,ASML,ASML,1.05,Technology,NASDAQ 100,^NDX,Netherlands,NMS,100,276986527744.0
Astrazeneca PLC,AZN,AZN,0.9,Healthcare,NASDAQ 100,^NDX,United Kingdom,NMS,100,237206257664.0
"Cisco Systems, Inc.",CSCO,CSCO,0.9,Technology,NASDAQ 100,^NDX,United States,NMS,100,237384548352.0
Linde plc,LIN,LIN,0.81,Basic Materials,NASDAQ 100,^NDX,United Kingdom,NMS,100,214352101376.0
"Pepsico, Inc.",PEP,PEP,0.77,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,203448303616.0
Palantir Technologies Inc.,PLTR,PLTR,0.71,Technology,NASDAQ 100,^NDX,United States,NMS,100,186737557504.0
"Intuitive Surgical, Inc.",ISRG,ISRG,0.64,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,170046914560.0
QUALCOMM Incorporated,QCOM,QCOM,0.64,Technology,NASDAQ 100,^NDX,United States,NMS,100,168045641728.0
Amgen Inc.,AMGN,AMGN,0.64,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,167951777792.0
PDD Holdings Inc.,PDD,PDD,0.62,Consumer Cyclical,NASDAQ 100,^NDX,Ireland,NMS,100,164930338816.0
Adobe Inc.,ADBE,ADBE,0.62,Technology,NASDAQ 100,^NDX,United States,NMS,100,164321476608.0
Intuit Inc.,INTU,INTU,0.62,Technology,NASDAQ 100,^NDX,United States,NMS,100,162514976768.0
"Advanced Micro Devices, Inc.",AMD,AMD,0.6,Technology,NASDAQ 100,^NDX,United States,NMS,100,158985289728.0
Texas Instruments Incorporated,TXN,TXN,0.6,Technology,NASDAQ 100,^NDX,United States,NMS,100,157961781248.0
"Gilead Sciences, Inc.",GILD,GILD,0.53,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,141160415232.0
Booking Holdings Inc. Common St,BKNG,BKNG,0.53,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,140954402816.0
Honeywell International Inc.,HON,HON,0.51,Industrials,NASDAQ 100,^NDX,United States,NMS,100,134331752448.0
Comcast Corporation,CMCSA,CMCSA,0.5,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,131201392640.0
Vertex Pharmaceuticals Incorpor,VRTX,VRTX,0.49,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,129144832000.0
"Applied Materials, Inc.",AMAT,AMAT,0.46,Technology,NASDAQ 100,^NDX,United States,NMS,100,121825525760.0
"Automatic Data Processing, Inc.",ADP,ADP,0.45,Technology,NASDAQ 100,^NDX,United States,NMS,100,118216368128.0
Arm Holdings plc,ARM,ARM,0.45,Technology,NASDAQ 100,^NDX,United Kingdom,NMS,100,118100705280.0
"Palo Alto Networks, Inc.",PANW,PANW,0.44,Technology,NASDAQ 100,^NDX,United States,NMS,100,116741472256.0
Starbucks Corporation,SBUX,SBUX,0.41,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,109094715392.0
"Micron Technology, Inc.",MU,MU,0.4,Technology,NASDAQ 100,^NDX,United States,NMS,100,105712443392.0
Intel Corporation,INTC,INTC,0.39,Technology,NASDAQ 100,^NDX,United States,NMS,100,102621003776.0
"Analog Devices, Inc.",ADI,ADI,0.38,Technology,NASDAQ 100,^NDX,United States,NMS,100,101079908352.0
"MercadoLibre, Inc.",MELI,MELI,0.38,Consumer Cyclical,NASDAQ 100,^NDX,Uruguay,NMS,100,100872617984.0
Lam Research Corporation,LRCX,LRCX,0.37,Technology,NASDAQ 100,^NDX,United States,NMS,100,96608256000.0
Applovin Corporation,APP,APP,0.35,Technology,NASDAQ 100,^NDX,United States,NMS,100,92468576256.0
KLA Corporation,KLAC,KLAC,0.34,Technology,NASDAQ 100,^NDX,United States,NMS,100,90562494464.0
"Mondelez International, Inc.",MDLZ,MDLZ,0.32,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,83678453760.0
"CrowdStrike Holdings, Inc.",CRWD,CRWD,0.31,Technology,NASDAQ 100,^NDX,United States,NMS,100,82425208832.0
Cintas Corporation,CTAS,CTAS,0.29,Industrials,NASDAQ 100,^NDX,United States,NMS,100,76907413504.0
"Airbnb, Inc.",ABNB,ABNB,0.28,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,74175569920.0
"DoorDash, Inc.",DASH,DASH,0.28,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,74898915328.0
"Regeneron Pharmaceuticals, Inc.",REGN,REGN,0.28,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,74407690240.0
"O'Reilly Automotive, Inc.",ORLY,ORLY,0.28,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,73852182528.0
"Fortinet, Inc.",FTNT,FTNT,0.27,Technology,NASDAQ 100,^NDX,United States,NMS,100,71837548544.0
MicroStrategy Incorporated,MSTR,MSTR,0.26,Technology,NASDAQ 100,^NDX,United States,NMS,100,68557910016.0
"Synopsys, Inc.",SNPS,SNPS,0.25,Technology,NASDAQ 100,^NDX,United States,NMS,100,66267037696.0
"Cadence Design Systems, Inc.",CDNS,CDNS,0.25,Technology,NASDAQ 100,^NDX,United States,NMS,100,66213527552.0
"PayPal Holdings, Inc.",PYPL,PYPL,0.25,Financial Services,NASDAQ 100,^NDX,United States,NMS,100,66190184448.0
Constellation Energy Corporatio,CEG,CEG,0.25,Utilities,NASDAQ 100,^NDX,United States,NMS,100,65657200640.0
Marriott International,MAR,MAR,0.25,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,65419665408.0
"Workday, Inc.",WDAY,WDAY,0.24,Technology,NASDAQ 100,^NDX,United States,NMS,100,63100518400.0
"Roper Technologies, Inc.",ROP,ROP,0.23,Technology,NASDAQ 100,^NDX,United States,NMS,100,60444868608.0
"Marvell Technology, Inc.",MRVL,MRVL,0.23,Technology,NASDAQ 100,^NDX,United States,NMS,100,59550564352.0
American Electric Power Company,AEP,AEP,0.21,Utilities,NASDAQ 100,^NDX,United States,NMS,100,55632052224.0
CSX Corporation,CSX,CSX,0.21,Industrials,NASDAQ 100,^NDX,United States,NMS,100,55190278144.0
"Charter Communications, Inc.",CHTR,CHTR,0.19,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,49028837376.0
Atlassian Corporation,TEAM,TEAM,0.21,Technology,NASDAQ 100,^NDX,Australia,NMS,100,54496002048.0
Monster Beverage Corporation,MNST,MNST,0.2,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,52881457152.0
"Autodesk, Inc.",ADSK,ADSK,0.2,Technology,NASDAQ 100,^NDX,United States,NMS,100,52596088832.0
"Paychex, Inc.",PAYX,PAYX,0.2,Technology,NASDAQ 100,^NDX,United States,NMS,100,51690643456.0
PACCAR Inc.,PCAR,PCAR,0.2,Industrials,NASDAQ 100,^NDX,United States,NMS,100,51651112960.0
NXP Semiconductors N.V.,NXPI,NXPI,0.19,Technology,NASDAQ 100,^NDX,Netherlands,NMS,100,50982694912.0
"Copart, Inc.",CPRT,CPRT,0.19,Industrials,NASDAQ 100,^NDX,United States,NMS,100,50526662656.0
Keurig Dr Pepper Inc.,KDP,KDP,0.17,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,44921991168.0
Exelon Corporation,EXC,EXC,0.17,Utilities,NASDAQ 100,^NDX,United States,NMS,100,43696914432.0
Fastenal Company,FAST,FAST,0.16,Industrials,NASDAQ 100,^NDX,United States,NMS,100,42257604608.0
"Diamondback Energy, Inc.",FANG,FANG,0.16,Energy,NASDAQ 100,^NDX,United States,NMS,100,42200498176.0
Baker Hughes Company,BKR,BKR,0.16,Energy,NASDAQ 100,^NDX,United States,NMS,100,41327276032.0
"Axon Enterprise, Inc.",AXON,AXON,0.16,Industrials,NASDAQ 100,^NDX,United States,NMS,100,40959750144.0
"Ross Stores, Inc.",ROST,ROST,0.15,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,40680247296.0
"Verisk Analytics, Inc.",VRSK,VRSK,0.15,Industrials,NASDAQ 100,^NDX,United States,NMS,100,40609902592.0
Xcel Energy Inc.,XEL,XEL,0.15,Utilities,NASDAQ 100,^NDX,United States,NMS,100,39451684864.0
lululemon athletica inc.,LULU,LULU,0.14,Consumer Cyclical,NASDAQ 100,^NDX,Canada,NMS,100,37714067456.0
Cognizant Technology Solutions ,CTSH,CTSH,0.15,Technology,NASDAQ 100,^NDX,United States,NMS,100,38748217344.0
Coca-Cola Europacific Partners ,CCEP,CCEP,0.14,Consumer Defensive,NASDAQ 100,^NDX,United Kingdom,NMS,100,37997809664.0
GE HealthCare Technologies Inc.,GEHC,GEHC,0.14,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,37246918656.0
The Kraft Heinz Company,KHC,KHC,0.14,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,36076748800.0
"Take-Two Interactive Software, ",TTWO,TTWO,0.14,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,35939880960.0
Electronic Arts Inc.,EA,EA,0.14,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,35892310016.0
"Old Dominion Freight Line, Inc.",ODFL,ODFL,0.13,Industrials,NASDAQ 100,^NDX,United States,NMS,100,34640580608.0
"Datadog, Inc.",DDOG,DDOG,0.13,Technology,NASDAQ 100,^NDX,United States,NMS,100,33823950848.0
"IDEXX Laboratories, Inc.",IDXX,IDXX,0.13,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,33042835456.0
"CoStar Group, Inc.",CSGP,CSGP,0.12,Real Estate,NASDAQ 100,^NDX,United States,NMS,100,31817801728.0
"Zscaler, Inc.",ZS,ZS,0.11,Technology,NASDAQ 100,^NDX,United States,NMS,100,29332764672.0
